,CustomerId,Gender,Age,AgeGroup,Married,Dependents,noDependents,Referrals,noReferrals,PaperlessBilling,PaymentMethod,OnlineSecurity,OnlineBackup,TechSupport,UnlimitedData,AvgDownloadGB,StartDate,EndDate,EndDateTmp,ChurnLabel,ChurnScore,ChurnCategory,ChurnReason,CustomerLTV,SatisScore,TotalExtraDataCharge,AvgRoamCharge,TotalRoamCharge,Tenure_month,Sum_charge,Monthly_charge,ReasonCategory
4277,C-14395,여성,54,50대,Yes,No,0,Yes,9,No,계좌이체,Yes,Yes,No,Yes,21,2016-05-01,,2022-01-01,No,77,,,5648,4,0,42710,2389500,68.0,8739400.0,128521.0,
4278,C-14396,여성,46,40대,Yes,No,0,Yes,10,No,계좌이체,No,No,No,Yes,13,2019-08-01,,2022-01-01,No,32,,,4756,4,0,10400,177070,29.0,3128900.0,107893.0,
4279,C-14397,여성,50,50대,No,No,0,No,0,No,계좌이체,No,No,No,No,25,2020-08-01,,2022-01-01,No,27,,,3469,3,11300,21810,109050,17.0,1494400.0,87906.0,
4280,C-14398,여성,62,60대,Yes,Yes,2,Yes,8,No,신용카드,No,No,No,No,0,2018-08-01,,2022-01-01,No,70,,,2828,3,0,6100,175380,41.0,1271300.0,31007.0,
4281,C-14399,여성,71,70대,Yes,No,0,Yes,5,No,계좌이체,No,No,Yes,Yes,15,2017-03-01,,2022-01-01,No,59,,,5453,5,0,24300,1115540,58.0,6807000.0,117362.0,
4282,C-14400,여성,64,60대,No,No,0,No,0,Yes,신용카드,No,No,No,Yes,5,2019-03-01,,2022-01-01,No,41,,,2031,4,0,22260,490190,34.0,3075200.0,90447.0,
4283,C-14401,남성,28,20대,No,No,0,No,0,Yes,계좌이체,No,No,No,No,0,2020-04-01,,2022-01-01,No,31,,,3643,4,0,4520,40910,21.0,481300.0,22919.0,
4284,C-14402,남성,57,50대,No,No,0,No,0,No,신용카드,Yes,Yes,Yes,Yes,18,2016-09-01,,2022-01-01,No,36,,,5380,4,0,0,0,64.0,4898300.0,76536.0,
4285,C-14403,여성,30,30대,No,No,0,No,0,No,신용카드,No,No,Yes,Yes,58,2021-02-01,2021-05-01,2021-05-01,Yes,65,Company,Attitude of service provider,4330,3,0,45990,137860,4.0,362100.0,90525.0,CS
4286,C-14404,여성,27,20대,Yes,No,0,Yes,6,Yes,신용카드,Yes,Yes,No,Yes,48,2019-08-01,2021-09-01,2021-09-01,Yes,99,Company,Lack of self-service on Website,4190,1,0,0,0,26.0,1789100.0,68812.0,CS
4287,C-14405,남성,67,60대,No,No,0,No,0,Yes,신용카드,No,Yes,No,Yes,15,2020-12-01,2021-09-01,2021-09-01,Yes,93,Competitor,Competitor had better devices,2313,1,0,12090,108370,10.0,1209300.0,120930.0,PS
4288,C-14406,여성,77,70대,No,No,0,No,0,Yes,계좌이체,No,Yes,Yes,No,21,2015-09-01,,2022-01-01,No,46,,,6055,5,33900,0,0,76.0,3921800.0,51603.0,
4289,C-14407,남성,46,40대,Yes,No,0,Yes,3,No,신용카드,Yes,No,No,Yes,6,2015-10-01,,2022-01-01,No,39,,,5135,3,0,30280,1908570,75.0,8798800.0,117317.0,
4290,C-14408,여성,42,40대,No,No,0,No,0,Yes,계좌이체,No,No,No,No,6,2016-11-01,,2022-01-01,No,44,,,4164,4,158200,55480,2776410,62.0,7052700.0,113753.0,
4291,C-14409,여성,32,30대,Yes,Yes,1,Yes,1,No,계좌이체,No,Yes,Yes,No,19,2019-03-01,2021-01-01,2021-01-01,Yes,79,Cosumer,Service dissatisfaction,5115,2,33900,5990,130740,23.0,1523000.0,66217.0,CS
4292,C-14410,남성,53,50대,No,No,0,No,0,Yes,계좌이체,Yes,No,No,Yes,15,2019-10-01,,2022-01-01,No,60,,,4157,3,0,11410,171530,27.0,3150200.0,116674.0,
4293,C-14411,남성,58,50대,No,No,0,No,0,Yes,신용카드,No,No,No,No,0,2016-04-01,,2022-01-01,No,40,,,4393,3,0,6440,367820,69.0,1584000.0,22957.0,
4294,C-14412,여성,29,20대,Yes,No,0,Yes,5,Yes,계좌이체,No,Yes,No,Yes,52,2019-08-01,,2022-01-01,No,64,,,4852,3,0,8590,146000,29.0,2593000.0,89414.0,
4295,C-14413,남성,58,50대,No,No,0,No,0,No,계좌이체,No,Yes,No,Yes,8,2020-07-01,,2022-01-01,No,54,,,2393,4,0,12320,73790,18.0,1236000.0,68667.0,
4296,C-14414,남성,37,30대,No,No,0,No,0,Yes,신용카드,No,No,No,Yes,15,2021-06-01,2021-08-01,2021-08-01,Yes,78,Company,Price too high,2919,1,0,3390,6670,3.0,261300.0,87100.0,Price
4297,C-14415,여성,56,50대,No,No,0,No,0,Yes,신용카드,No,No,No,No,0,2017-07-01,,2022-01-01,No,49,,,5956,4,0,26330,1103450,54.0,1293100.0,23946.0,
4298,C-14416,남성,50,50대,Yes,No,0,Yes,10,No,계좌이체,No,No,No,Yes,4,2015-04-01,,2022-01-01,No,56,,,4237,4,0,4290,297080,81.0,9616300.0,118720.0,
4299,C-14417,여성,40,40대,No,No,0,No,0,No,계좌이체,No,No,No,Yes,28,2020-01-01,2021-04-01,2021-04-01,Yes,73,Competitor,Competitor had better devices,5671,1,0,5310,79210,16.0,1283400.0,80212.0,PS
4300,C-14418,남성,69,60대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,11,2020-07-01,,2022-01-01,No,44,,,2893,5,0,54580,327590,18.0,1794400.0,99689.0,
4301,C-14419,남성,24,20대,No,Yes,1,Yes,8,Yes,신용카드,Yes,Yes,Yes,Yes,41,2016-05-01,,2022-01-01,No,55,,,5845,3,0,0,0,68.0,4186300.0,61563.0,
4302,C-14420,여성,71,70대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,8,2021-01-01,2021-02-01,2021-02-01,Yes,93,Cosumer,Network reliability,2650,2,0,48030,48030,2.0,215200.0,107600.0,PS
4303,C-14421,남성,39,30대,Yes,Yes,2,Yes,4,Yes,이체/메일확인,No,No,No,No,0,2020-09-01,,2022-01-01,No,34,,,5053,4,0,4070,16390,16.0,399200.0,24950.0,
4304,C-14422,여성,42,40대,No,No,0,No,0,Yes,신용카드,No,No,No,Yes,8,2017-04-01,,2022-01-01,No,32,,,5470,3,0,15590,702750,57.0,5951300.0,104409.0,
4305,C-14423,남성,42,40대,Yes,No,0,Yes,6,No,신용카드,Yes,No,Yes,Yes,29,2019-03-01,,2022-01-01,No,56,,,3207,3,0,40230,885470,34.0,3831500.0,112691.0,
4306,C-14424,여성,60,60대,Yes,No,0,Yes,7,No,계좌이체,Yes,Yes,Yes,Yes,26,2015-01-01,,2022-01-01,No,79,,,5915,4,0,26780,1924960,84.0,9859400.0,117374.0,
4307,C-14425,여성,77,70대,No,No,0,No,0,No,계좌이체,No,Yes,No,Yes,26,2021-05-01,2021-10-01,2021-10-01,Yes,89,Cosumer,Limited range of services,4099,2,0,0,0,6.0,191800.0,31967.0,PS
4308,C-14426,여성,27,20대,No,No,0,No,0,Yes,계좌이체,No,No,No,No,85,2019-07-01,2021-01-01,2021-01-01,Yes,76,Competitor,Competitor offered more data,2649,2,79100,0,0,19.0,793400.0,41758.0,PS
4309,C-14427,남성,43,40대,Yes,No,0,Yes,5,No,신용카드,Yes,Yes,Yes,Yes,20,2015-07-01,,2022-01-01,No,69,,,4454,3,0,41360,2725900,78.0,8872100.0,113745.0,
4310,C-14428,여성,67,60대,Yes,No,0,Yes,1,Yes,계좌이체,Yes,No,No,Yes,12,2019-02-01,,2022-01-01,No,66,,,4025,3,0,47350,1088420,35.0,3907300.0,111637.0,
4311,C-14429,남성,29,20대,No,No,0,Yes,6,Yes,신용카드,Yes,Yes,No,Yes,59,2015-11-01,,2022-01-01,No,27,,,4262,4,0,17850,1104120,74.0,8193600.0,110724.0,
4312,C-14430,여성,47,40대,No,No,0,No,0,Yes,계좌이체,No,No,No,No,14,2019-02-01,,2022-01-01,No,65,,,3248,3,45200,0,0,35.0,1845700.0,52734.0,
4313,C-14431,남성,61,60대,Yes,Yes,1,Yes,6,Yes,신용카드,No,No,Yes,Yes,30,2015-04-01,,2022-01-01,No,34,,,6166,4,0,13560,937220,81.0,9051700.0,111749.0,
4314,C-14432,남성,42,40대,Yes,Yes,3,Yes,7,No,신용카드,No,No,No,No,0,2015-12-01,,2022-01-01,No,77,,,5897,3,0,35600,2170620,73.0,1740000.0,23836.0,
4315,C-14433,여성,37,30대,Yes,No,0,Yes,5,Yes,계좌이체,Yes,No,Yes,Yes,17,2015-03-01,,2022-01-01,No,68,,,5880,3,0,49490,3465370,82.0,7795900.0,95072.0,
4316,C-14434,남성,41,40대,No,No,0,No,0,No,계좌이체,Yes,No,Yes,Yes,18,2016-07-01,,2022-01-01,No,31,,,4154,3,0,34690,1870830,66.0,6544500.0,99159.0,
4317,C-14435,여성,64,60대,Yes,No,0,Yes,1,No,신용카드,Yes,No,Yes,Yes,11,2017-12-01,,2022-01-01,No,60,,,2873,4,0,34350,1269330,49.0,3929500.0,80194.0,
4318,C-14436,여성,63,60대,Yes,Yes,3,Yes,9,No,신용카드,Yes,Yes,Yes,Yes,52,2015-02-01,,2022-01-01,No,57,,,6090,4,0,51750,3675330,83.0,6887500.0,82982.0,
4319,C-14437,남성,59,50대,Yes,Yes,1,Yes,1,Yes,계좌이체,No,No,No,Yes,21,2019-12-01,,2022-01-01,No,73,,,4741,3,0,15030,195720,25.0,1900300.0,76012.0,
4320,C-14438,남성,27,20대,Yes,No,0,Yes,1,Yes,신용카드,No,Yes,Yes,Yes,85,2015-02-01,,2022-01-01,No,65,,,5973,4,0,4410,309730,83.0,10212300.0,123040.0,
4321,C-14439,남성,58,50대,No,No,0,No,0,Yes,신용카드,No,No,Yes,Yes,21,2020-09-01,,2022-01-01,No,47,,,4521,5,0,2150,8480,16.0,943000.0,58938.0,
4322,C-14440,남성,54,50대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2020-06-01,,2022-01-01,No,33,,,5508,4,0,1580,11190,19.0,530600.0,27926.0,
4323,C-14441,남성,38,30대,Yes,No,0,Yes,1,Yes,신용카드,Yes,Yes,Yes,Yes,21,2015-05-01,,2022-01-01,No,69,,,4265,4,0,13330,908970,80.0,8600900.0,107511.0,
4324,C-14442,남성,77,70대,No,No,0,No,0,Yes,신용카드,No,No,No,Yes,5,2018-05-01,,2022-01-01,No,50,,,2143,4,0,1240,40450,44.0,4256500.0,96739.0,
4325,C-14443,남성,55,50대,No,No,0,No,0,Yes,신용카드,No,No,No,Yes,29,2020-12-01,,2022-01-01,No,36,,,2438,5,0,47690,47690,13.0,1054900.0,81146.0,
4326,C-14444,남성,49,40대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2020-09-01,,2022-01-01,No,43,,,5018,3,0,25990,104190,16.0,403500.0,25219.0,
4327,C-14445,여성,27,20대,No,No,0,No,0,Yes,신용카드,No,Yes,No,Yes,42,2018-11-01,,2022-01-01,No,23,,,4020,4,0,44970,1170450,38.0,2457900.0,64682.0,
4328,C-14446,여성,22,20대,No,No,0,No,0,No,신용카드,Yes,Yes,Yes,Yes,53,2018-06-01,2021-12-01,2021-12-01,Yes,71,Company,Price too high,2774,2,0,6550,272900,43.0,3809000.0,88581.0,Price
4329,C-14447,남성,56,50대,No,No,0,No,0,No,계좌이체,No,No,No,No,0,2018-06-01,,2022-01-01,No,29,,,5363,3,0,28930,896090,43.0,1012700.0,23551.0,
4330,C-14448,남성,35,30대,Yes,Yes,2,Yes,9,No,신용카드,No,Yes,No,Yes,27,2015-04-01,,2022-01-01,No,74,,,5561,4,0,48030,3309880,81.0,9125100.0,112656.0,
4331,C-14449,여성,47,40대,No,No,0,No,0,Yes,계좌이체,Yes,Yes,Yes,Yes,7,2015-08-01,,2022-01-01,No,77,,,6421,3,0,43280,2815400,77.0,8172000.0,106130.0,
4332,C-14450,여성,68,60대,Yes,No,0,Yes,8,Yes,계좌이체,No,Yes,No,Yes,27,2018-07-01,,2022-01-01,No,39,,,3792,5,0,54010,1618730,42.0,4388400.0,104486.0,
4333,C-14451,남성,33,30대,Yes,No,0,Yes,9,Yes,계좌이체,No,Yes,No,Yes,29,2016-01-01,2021-01-01,2021-01-01,Yes,99,Company,Attitude of support person,4990,2,0,53560,3213720,61.0,6852700.0,112339.0,PS
4334,C-14452,여성,62,60대,No,No,0,No,0,Yes,이체/메일확인,No,No,No,Yes,27,2021-05-01,2021-07-01,2021-07-01,Yes,95,Company,Attitude of service provider,2969,3,0,27230,54350,3.0,298000.0,99333.0,CS
4335,C-14453,여성,57,50대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2020-04-01,,2022-01-01,No,68,,,5546,4,0,2940,26440,21.0,473000.0,22524.0,
4336,C-14454,여성,58,50대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,3,2017-05-01,,2022-01-01,No,68,,,3910,5,0,0,0,56.0,3253000.0,58089.0,
4337,C-14455,남성,20,20대,No,No,0,No,0,Yes,신용카드,Yes,Yes,Yes,Yes,52,2015-02-01,,2022-01-01,No,26,,,4633,3,0,5420,381940,83.0,7419000.0,89386.0,
4338,C-14456,남성,71,70대,No,No,0,No,0,Yes,계좌이체,No,No,Yes,Yes,27,2019-08-01,2021-06-01,2021-06-01,Yes,71,Cosumer,Don't know,5014,1,0,52090,1146270,23.0,2440100.0,106091.0,Other
4339,C-14457,여성,33,30대,Yes,No,0,Yes,10,Yes,계좌이체,Yes,No,No,Yes,11,2016-05-01,,2022-01-01,No,25,,,4615,3,0,42380,2373000,68.0,7866400.0,115682.0,
4340,C-14458,남성,53,50대,Yes,Yes,3,Yes,4,No,신용카드,No,No,No,No,0,2015-01-01,,2022-01-01,No,40,,,6425,4,0,41580,2995630,84.0,2535600.0,30186.0,
4341,C-14459,남성,44,40대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2020-12-01,,2022-01-01,No,21,,,5916,4,0,30620,30620,13.0,358000.0,27538.0,
4342,C-14460,여성,47,40대,Yes,Yes,3,Yes,6,Yes,계좌이체,No,No,No,No,0,2019-05-01,,2022-01-01,No,35,,,3235,4,0,41700,832810,32.0,931600.0,29112.0,
4343,C-14461,여성,21,20대,No,No,0,Yes,3,No,계좌이체,Yes,No,Yes,Yes,76,2016-07-01,,2022-01-01,No,57,,,5077,4,0,31870,1718960,66.0,5470900.0,82892.0,
4344,C-14462,여성,22,20대,No,No,0,No,0,Yes,신용카드,No,Yes,Yes,Yes,46,2019-02-01,,2022-01-01,No,75,,,3619,5,0,17180,394480,35.0,3289700.0,93991.0,
4345,C-14463,남성,33,30대,Yes,No,0,Yes,3,Yes,이체/메일확인,No,No,Yes,Yes,4,2018-11-01,2021-08-01,2021-08-01,Yes,73,Competitor,Attitude of service provider,5374,1,0,37630,1242550,34.0,2984200.0,87771.0,CS
4346,C-14464,남성,64,60대,No,No,0,No,0,No,계좌이체,No,No,No,No,0,2016-11-01,,2022-01-01,No,68,,,4297,4,0,53340,2664540,62.0,1807400.0,29152.0,
4347,C-14465,남성,20,20대,No,No,0,Yes,2,Yes,계좌이체,Yes,Yes,No,No,73,2015-01-01,,2022-01-01,No,25,,,6181,4,11300,7800,560590,84.0,11124400.0,132433.0,
4348,C-14466,여성,27,20대,No,No,0,No,0,No,계좌이체,No,Yes,No,Yes,69,2019-06-01,,2022-01-01,No,73,,,4033,4,0,27570,522850,31.0,2107200.0,67974.0,
4349,C-14467,여성,41,40대,Yes,No,0,Yes,4,Yes,계좌이체,No,Yes,Yes,Yes,23,2015-03-01,,2022-01-01,No,64,,,5979,4,0,32210,2257510,82.0,10558000.0,128756.0,
4350,C-14468,남성,48,40대,No,No,0,No,0,Yes,계좌이체,No,Yes,No,Yes,17,2020-01-01,2021-11-01,2021-11-01,Yes,68,Cosumer,Product dissatisfaction,4718,1,0,21700,477090,23.0,2123000.0,92304.0,PS
4351,C-14469,여성,45,40대,Yes,No,0,Yes,1,No,계좌이체,No,No,Yes,Yes,26,2016-02-01,,2022-01-01,No,44,,,4814,3,0,23500,1385380,71.0,7818700.0,110123.0,
4352,C-14470,남성,37,30대,No,No,0,No,0,Yes,이체/메일확인,No,Yes,Yes,Yes,3,2018-09-01,2021-04-01,2021-04-01,Yes,67,Cosumer,Product dissatisfaction,2872,1,0,7570,235040,32.0,3018000.0,94312.0,PS
4353,C-14471,여성,28,20대,No,No,0,No,0,Yes,계좌이체,No,Yes,No,Yes,69,2018-08-01,,2022-01-01,No,55,,,5481,4,0,44520,1289560,41.0,2653300.0,64715.0,
4354,C-14472,남성,63,60대,No,No,0,No,0,Yes,신용카드,No,Yes,No,Yes,16,2021-04-01,2021-07-01,2021-07-01,Yes,73,Cosumer,Moved,5585,3,0,52660,157860,4.0,228900.0,57225.0,Other
4355,C-14473,남성,50,50대,No,No,0,No,0,Yes,계좌이체,No,Yes,Yes,Yes,24,2016-02-01,2021-11-01,2021-11-01,Yes,100,Company,Attitude of service provider,4254,3,0,2830,196510,70.0,8495200.0,121360.0,CS
4356,C-14474,여성,32,30대,Yes,No,0,Yes,7,No,계좌이체,No,Yes,Yes,Yes,22,2015-02-01,,2022-01-01,No,42,,,5044,3,0,33670,2389270,83.0,10727500.0,129247.0,
4357,C-14475,여성,37,30대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,7,2019-05-01,2021-10-01,2021-10-01,Yes,90,Company,Extra data charges,3249,2,0,50060,1452730,30.0,2817200.0,93907.0,Price
4358,C-14476,남성,73,70대,No,No,0,No,0,Yes,계좌이체,No,Yes,No,Yes,25,2017-04-01,2021-09-01,2021-09-01,Yes,65,Company,Price too high,6280,2,0,0,0,54.0,3415400.0,63248.0,Price
4359,C-14477,여성,54,50대,No,No,0,No,0,No,계좌이체,No,Yes,No,Yes,27,2021-03-01,2021-04-01,2021-04-01,Yes,95,Company,Long distance charges,4534,1,0,0,0,2.0,65400.0,32700.0,Price
4360,C-14478,남성,63,60대,Yes,No,0,Yes,1,Yes,계좌이체,No,No,No,Yes,10,2020-01-01,2021-09-01,2021-09-01,Yes,85,Cosumer,Moved,2058,1,0,56160,1122990,21.0,2250500.0,107167.0,Other
4361,C-14479,여성,57,50대,No,Yes,1,No,0,No,신용카드,No,No,No,No,0,2020-02-01,,2022-01-01,No,67,,,3838,4,0,50740,557880,23.0,532200.0,23139.0,
4362,C-14480,남성,42,40대,Yes,Yes,2,Yes,3,No,신용카드,Yes,Yes,Yes,Yes,30,2016-12-01,,2022-01-01,No,79,,,4986,3,0,5990,292900,61.0,4318900.0,70802.0,
4363,C-14481,남성,58,50대,Yes,No,0,Yes,8,Yes,계좌이체,No,Yes,No,No,9,2016-12-01,,2022-01-01,No,29,,,4252,4,79100,41020,2009930,61.0,6806400.0,111580.0,
4364,C-14482,남성,51,50대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2016-08-01,2021-07-01,2021-07-01,Yes,83,Company,Price too high,5084,3,0,30060,1775460,60.0,1342000.0,22367.0,Price
4365,C-14483,남성,56,50대,No,No,0,No,0,No,계좌이체,No,Yes,No,Yes,6,2020-12-01,2021-08-01,2021-08-01,Yes,97,Company,Attitude of service provider,3849,2,0,3730,29610,9.0,1037200.0,115244.0,CS
4366,C-14484,여성,67,60대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,22,2020-12-01,2021-11-01,2021-11-01,Yes,71,Company,Extra data charges,4074,2,0,4070,44970,12.0,1334700.0,111225.0,Price
4367,C-14485,남성,42,40대,Yes,No,0,Yes,3,Yes,계좌이체,No,Yes,No,Yes,27,2020-03-01,2021-02-01,2021-02-01,Yes,75,Cosumer,Product dissatisfaction,5119,1,0,13000,142950,12.0,1146100.0,95508.0,PS
4368,C-14486,남성,49,40대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,25,2019-05-01,2021-01-01,2021-01-01,Yes,92,Cosumer,Moved,2414,2,0,1580,30740,21.0,2089900.0,99519.0,Other
4369,C-14487,남성,49,40대,No,No,0,No,0,Yes,신용카드,No,No,No,No,11,2020-12-01,2021-10-01,2021-10-01,Yes,98,Cosumer,Limited range of services,2457,2,90400,38190,381380,11.0,954500.0,86773.0,PS
4370,C-14488,남성,39,30대,Yes,Yes,1,Yes,6,Yes,신용카드,Yes,Yes,Yes,Yes,24,2015-06-01,,2022-01-01,No,40,,,5589,3,0,40910,2741490,79.0,6524600.0,82590.0,
4371,C-14489,남성,61,60대,No,No,0,No,0,Yes,신용카드,Yes,No,Yes,Yes,10,2015-08-01,,2022-01-01,No,78,,,6351,4,0,37400,2431990,77.0,9846800.0,127881.0,
4372,C-14490,남성,25,20대,No,No,0,No,0,Yes,이체/메일확인,No,No,No,Yes,26,2020-10-01,2021-01-01,2021-01-01,Yes,75,Competitor,Lack of self-service on Website,4710,3,0,0,0,4.0,183700.0,45925.0,CS
4373,C-14491,여성,27,20대,No,No,0,No,0,Yes,계좌이체,No,Yes,No,Yes,27,2019-12-01,,2022-01-01,No,49,,,4959,3,0,0,0,25.0,934800.0,37392.0,
4374,C-14492,남성,45,40대,No,No,0,No,0,No,신용카드,No,Yes,Yes,Yes,10,2017-01-01,,2022-01-01,No,47,,,4063,4,0,4070,194700,60.0,5577600.0,92960.0,
4375,C-14493,남성,53,50대,No,No,0,No,0,Yes,신용카드,No,No,Yes,Yes,15,2015-02-01,,2022-01-01,No,30,,,4069,5,0,7680,541610,83.0,8493800.0,102335.0,
4376,C-14494,남성,54,50대,No,No,0,No,0,Yes,계좌이체,No,No,No,No,22,2020-04-01,,2022-01-01,No,52,,,4895,3,56500,2150,18870,21.0,1849100.0,88052.0,
4377,C-14495,여성,37,30대,Yes,Yes,3,Yes,10,No,신용카드,No,No,No,No,0,2016-11-01,,2022-01-01,No,34,,,4878,4,0,11410,572350,62.0,1484000.0,23935.0,
4378,C-14496,여성,37,30대,Yes,No,0,Yes,5,Yes,계좌이체,Yes,No,Yes,Yes,5,2015-11-01,,2022-01-01,No,23,,,5905,4,0,50850,3149200,74.0,8947500.0,120912.0,
4379,C-14497,여성,26,20대,Yes,No,0,Yes,2,Yes,이체/메일확인,Yes,No,Yes,Yes,41,2018-06-01,,2022-01-01,No,54,,,5643,4,0,44410,1378040,43.0,4113400.0,95660.0,
4380,C-14498,여성,41,40대,No,No,0,No,0,No,신용카드,No,No,No,Yes,21,2019-05-01,,2022-01-01,No,20,,,5942,5,0,0,0,32.0,940400.0,29388.0,
4381,C-14499,남성,40,40대,Yes,No,0,Yes,3,No,신용카드,No,No,No,No,0,2015-04-01,,2022-01-01,No,54,,,5570,5,0,34920,2406110,81.0,1885400.0,23277.0,
4382,C-14500,남성,59,50대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,28,2018-03-01,,2022-01-01,No,29,,,3800,4,0,0,0,46.0,1380800.0,30017.0,
4383,C-14501,남성,68,60대,Yes,No,0,Yes,1,No,신용카드,No,Yes,No,Yes,14,2017-06-01,2021-02-01,2021-02-01,Yes,99,Competitor,Competitor made better offer,2674,3,0,27800,1224130,45.0,4627100.0,102824.0,PS
4384,C-14502,남성,28,20대,No,No,0,No,0,Yes,신용카드,No,No,No,Yes,85,2020-06-01,2021-04-01,2021-04-01,Yes,90,Company,Lack of self-service on Website,4231,1,0,33000,330410,11.0,976900.0,88809.0,CS
4385,C-14503,남성,30,30대,Yes,No,0,Yes,5,Yes,신용카드,Yes,Yes,Yes,Yes,47,2015-01-01,,2022-01-01,No,32,,,4556,3,0,0,0,84.0,5475800.0,65188.0,
4386,C-14504,여성,62,60대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2016-08-01,,2022-01-01,No,36,,,6338,3,0,21240,1126500,65.0,1538200.0,23665.0,
4387,C-14505,남성,80,80대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,17,2020-09-01,,2022-01-01,No,44,,,2757,4,0,21470,85880,16.0,1708400.0,106775.0,
4388,C-14506,남성,32,30대,No,No,0,No,0,No,신용카드,Yes,No,Yes,Yes,25,2020-10-01,,2022-01-01,No,46,,,5534,3,0,0,0,15.0,777600.0,51840.0,
4389,C-14507,남성,29,20대,No,No,0,No,0,Yes,계좌이체,Yes,Yes,Yes,Yes,59,2015-06-01,,2022-01-01,No,68,,,4081,3,0,42150,2825450,79.0,8190000.0,103671.0,
4390,C-14508,여성,32,30대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,17,2018-06-01,2021-05-01,2021-05-01,Yes,68,Competitor,Competitor made better offer,5874,1,0,21580,754280,36.0,3607900.0,100219.0,PS
4391,C-14509,여성,62,60대,Yes,Yes,3,Yes,3,Yes,계좌이체,Yes,Yes,No,Yes,76,2016-07-01,,2022-01-01,No,57,,,5795,4,0,47910,2584200,66.0,8148100.0,123456.0,
4392,C-14511,여성,48,40대,No,No,0,No,0,Yes,계좌이체,No,No,No,No,5,2020-10-01,,2022-01-01,No,53,,,2032,5,0,30400,91080,15.0,1477800.0,98520.0,
4393,C-14513,여성,72,70대,No,No,0,No,0,Yes,신용카드,Yes,No,No,Yes,8,2018-06-01,,2022-01-01,No,39,,,2057,3,0,53680,1663250,43.0,3735600.0,86874.0,
4394,C-14514,남성,53,50대,Yes,No,0,Yes,1,Yes,계좌이체,No,No,Yes,Yes,11,2017-07-01,,2022-01-01,No,63,,,5106,3,0,48030,2014680,54.0,7027900.0,130146.0,
4395,C-14515,여성,24,20대,No,Yes,1,Yes,5,No,신용카드,Yes,Yes,Yes,Yes,51,2015-02-01,,2022-01-01,No,38,,,4135,4,0,54350,3857480,83.0,8321500.0,100259.0,
4396,C-14516,남성,44,40대,No,No,0,No,0,Yes,계좌이체,No,No,Yes,Yes,2,2019-11-01,2021-11-01,2021-11-01,Yes,71,Competitor,Attitude of support person,3068,1,0,28020,671450,25.0,2800700.0,112028.0,PS
4397,C-14517,여성,40,40대,Yes,Yes,3,Yes,3,Yes,신용카드,Yes,No,No,Yes,25,2019-12-01,,2022-01-01,No,46,,,5916,3,0,44300,575850,25.0,1893500.0,75740.0,
4398,C-14518,남성,60,60대,No,No,0,No,0,No,계좌이체,No,No,No,Yes,29,2021-03-01,2021-04-01,2021-04-01,Yes,73,Cosumer,Service dissatisfaction,5087,2,0,0,0,2.0,52700.0,26350.0,CS
4399,C-14519,여성,61,60대,No,No,0,No,0,No,신용카드,No,Yes,Yes,Yes,24,2017-11-01,,2022-01-01,No,66,,,3371,3,0,23960,909880,50.0,4086700.0,81734.0,
4400,C-14520,남성,62,60대,Yes,Yes,2,Yes,8,No,신용카드,No,No,No,No,0,2020-09-01,,2022-01-01,No,31,,,5390,4,0,4070,16160,16.0,353700.0,22106.0,
4401,C-14521,여성,50,50대,Yes,Yes,1,Yes,4,Yes,계좌이체,Yes,Yes,Yes,Yes,23,2015-05-01,,2022-01-01,No,49,,,5001,3,0,54130,3681430,80.0,8311600.0,103895.0,
4402,C-14522,여성,52,50대,Yes,No,0,Yes,1,No,계좌이체,No,No,No,No,0,2015-12-01,,2022-01-01,No,71,,,4501,4,0,45650,2782740,73.0,2150100.0,29453.0,
4403,C-14523,남성,38,30대,Yes,No,0,Yes,9,No,신용카드,Yes,No,No,Yes,27,2019-09-01,,2022-01-01,No,77,,,5511,4,0,26330,421490,28.0,2113900.0,75496.0,
4404,C-14524,여성,55,50대,Yes,No,0,Yes,1,No,계좌이체,No,No,No,Yes,30,2021-08-01,2021-09-01,2021-09-01,Yes,87,Company,Attitude of service provider,5075,3,0,31640,31640,2.0,177000.0,88500.0,CS
4405,C-14525,남성,23,20대,No,No,0,Yes,3,No,신용카드,Yes,Yes,Yes,Yes,41,2017-03-01,,2022-01-01,No,79,,,2680,4,0,52770,2428030,58.0,4505100.0,77674.0,
4406,C-14526,남성,67,60대,Yes,Yes,2,Yes,4,Yes,신용카드,Yes,No,Yes,No,25,2015-01-01,,2022-01-01,No,54,,,5092,3,45200,18980,1368430,84.0,10220600.0,121674.0,
